'name', 'type', 'province', 'city'
'پردیس تربیت دبیر صومعه سرا', 'دانشگاه فرهنگیان', 'گیلان', 'صومعه سرا'
'پردیس ثامن الحجج (ع)مشهد', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس حضرت امام علی(ع) بابلسر', 'دانشگاه فرهنگیان', 'مازندران', 'بابلسر'
'پردیس حضرت فاطمه(س)-قائم شهر', 'دانشگاه فرهنگیان', 'مازندران', 'قائم\u200cشهر'
'پردیس حضرت معصومه(س)(قم)', 'دانشگاه فرهنگیان', 'قم', 'قم'
'پردیس حکیم ابوالقاسم  فردوسی', 'دانشگاه فرهنگیان', 'البرز', 'کرج'
'پردیس خدیجه کبری (س)دزفول', 'دانشگاه فرهنگیان', 'خوزستان', 'دزفول'
'پردیس خواجه نصیر الدین طوسی(کرمان)', 'دانشگاه فرهنگیان', 'کرمان', 'کرمان'
'پردیس دانشور نیشابور', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'نیشابور'
'پردیس دکتر شریعتی ساری', 'دانشگاه فرهنگیان', 'مازندران', 'ساری'
'پردیس رسالت زاهدان', 'دانشگاه فرهنگیان', 'سیستان و بلوچستان', 'زاهدان'
'پردیس رسول اکرم (ص)اهواز', 'دانشگاه فرهنگیان', 'خوزستان', 'اهواز'
'پردیس زینب کبری (س)اراک', 'دانشگاه فرهنگیان', 'مرکزی', 'اراک'
'پردیس زینب کبری (س)بروجرد', 'دانشگاه فرهنگیان', 'لرستان', 'بروجرد'
'پردیس زینب کبری (س)کازرون', 'دانشگاه فرهنگیان', 'فارس', 'کازرون'
'پردیس زینبیه.پیشواورامین', 'دانشگاه فرهنگیان', 'تهران', 'ورامین'
'پردیس سلمان فارسی شیراز', 'دانشگاه فرهنگیان', 'فارس', 'شیراز'
'پردیس شهدای مکه تهران', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید ایزد پناه یاسوج', 'دانشگاه فرهنگیان', 'کهگیلویه و بویراحمد', 'بویراحمد'
'پردیس شهید باهنر (تهران)', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید باهنر اراک', 'دانشگاه فرهنگیان', 'مرکزی', 'اراک'
'پردیس شهید باهنر اصفهان', 'دانشگاه فرهنگیان', 'اصفهان', 'اصفهان'
'پردیس شهید باهنر بیرجند', 'دانشگاه فرهنگیان', 'خراسان جنوبی', 'بیرجند'
'پردیس شهید باهنر تبریز', 'دانشگاه فرهنگیان', 'آذربایجان شرقی', 'تبریز'
'پردیس شهید باهنر شهرکرد', 'دانشگاه فرهنگیان', 'چهارمحال و بختیاری', 'شهرکرد'
'پردیس شهید باهنر شیراز', 'دانشگاه فرهنگیان', 'فارس', 'شیراز'
'پردیس شهید باهنر همدان', 'دانشگاه فرهنگیان', 'همدان', 'همدان'
'پردیس شهید باهنر( کرمان)', 'دانشگاه فرهنگیان', 'کرمان', 'کرمان'
'پردیس شهید بهشتی (اقلید فارس)', 'دانشگاه فرهنگیان', 'فارس', 'اقلید'
'پردیس شهید بهشتی بندر عباس', 'دانشگاه فرهنگیان', 'هرمزگان', 'بندرعباس'
'پردیس شهید بهشتی تبریز', 'دانشگاه فرهنگیان', 'آذربایجان شرقی', 'تبریز'
'پردیس شهید بهشتی تهران', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید بهشتی زنجان', 'دانشگاه فرهنگیان', 'زنجان', 'زنجان'
'پردیس شهید بهشتی گنبد کاووس', 'دانشگاه فرهنگیان', 'گلستان', 'گنبد کاووس'
'پردیس شهید بهشتی مشهد', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس شهید پاک نژاد یزد', 'دانشگاه فرهنگیان', 'یزد', 'یزد'
'پردیس شهید ثانی(تهران)', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید چمران تهران', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید حسینی طباطبائی', 'دانشگاه فرهنگیان', 'سیستان و بلوچستان', 'زاهدان'
'پردیس شهید خورشیدی مشهد', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس شهید رجائی فرخ شهر', 'دانشگاه فرهنگیان', 'چهارمحال و بختیاری', 'شهرکرد'
'پردیس شهید رجایی (اصفهان)', 'دانشگاه فرهنگیان', 'اصفهان', 'اصفهان'
'پردیس شهید رجایی (تهران)', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید رجایی (سمنان)', 'دانشگاه فرهنگیان', 'سمنان', 'سمنان'
'پردیس شهید رجایی (قزوین)', 'دانشگاه فرهنگیان', 'قزوین', 'قزوین'
'پردیس شهید رجایی (کرمان)', 'دانشگاه فرهنگیان', 'کرمان', 'کرمان'
'پردیس شهید رجایی ارومیه', 'دانشگاه فرهنگیان', 'آذربایجان غربی', 'ارومیه'
'پردیس شهید رجایی بابل', 'دانشگاه فرهنگیان', 'مازندران', 'بابل'
'پردیس شهید رجایی برازجان', 'دانشگاه فرهنگیان', 'بوشهر', 'دشتستان'
'پردیس شهید رجایی دزفول', 'دانشگاه فرهنگیان', 'خوزستان', 'دزفول'
'پردیس شهید رجایی شیراز', 'دانشگاه فرهنگیان', 'فارس', 'شیراز'
'پردیس شهید رجایی کرمانشاه', 'دانشگاه فرهنگیان', 'کرمانشاه', 'کرمانشاه'
'پردیس شهید شرافت(تهران)', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس شهید صدوقی (کرمانشاه)', 'دانشگاه فرهنگیان', 'کرمانشاه', 'کرمانشاه'
'پردیس شهید کامیاب -مشهد', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس شهید کلاهدوز قوچان', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس شهید مدرس ایلام', 'دانشگاه فرهنگیان', 'ایلام', 'ایلام'
'پردیس شهید مدرس سنندج', 'دانشگاه فرهنگیان', 'کردستان', 'سنندج'
'پردیس شهید مدنی (قم)', 'دانشگاه فرهنگیان', 'قم', 'قم'
'پردیس شهید مطهری (کرمانشاه)', 'دانشگاه فرهنگیان', 'کرمانشاه', 'کرمانشاه'
'پردیس شهید مطهری خوی', 'دانشگاه فرهنگیان', 'آذربایجان غربی', 'خوی'
'پردیس شهید مطهری زاهدان', 'دانشگاه فرهنگیان', 'سیستان و بلوچستان', 'زاهدان'
'پردیس شهید مطهری شیراز', 'دانشگاه فرهنگیان', 'فارس', 'شیراز'
'پردیس شهید مطهری نوشهر', 'دانشگاه فرهنگیان', 'مازندران', 'نوشهر'
'پردیس شهید مفتح شهرری', 'دانشگاه فرهنگیان', 'تهران', 'شهرری'
'پردیس شهید مقصودی همدان', 'دانشگاه فرهنگیان', 'همدان', 'همدان'
'پردیس شهید میر شاکی الیگودرز', 'دانشگاه فرهنگیان', 'لرستان', 'الیگودرز'
'پردیس شهید هاشمی نژاد(مشهد)', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'مشهد'
'پردیس شهیدآیت نجف آباد', 'دانشگاه فرهنگیان', 'اصفهان', 'نجف آباد'
'پردیس شهیدرجایی-تربت حیدریه', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'تربت حیدریه'
'پردیس شیخ مرتضی انصاری', 'دانشگاه فرهنگیان', 'خوزستان', 'دزفول'
'پردیس عترت واوان(تهران)', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پردیس علامه امینی تبریز', 'دانشگاه فرهنگیان', 'آذربایجان شرقی', 'تبریز'
'پردیس علامه طباطبائی (اردبیل)', 'دانشگاه فرهنگیان', 'اردبیل', 'اردبیل'
'پردیس علامه طباطبائی بوشهر', 'دانشگاه فرهنگیان', 'بوشهر', 'بوشهر'
'پردیس علامه طباطبائی خرم آباد', 'دانشگاه فرهنگیان', 'لرستان', 'خرم آباد'
'پردیس علامه طباطبائی(آذربایجان غربی)', 'دانشگاه فرهنگیان', 'آذربایجان غربی', 'ارومیه'
'پردیس علامه طباطبایی سبزوار', 'دانشگاه فرهنگیان', 'خراسان رضوی', 'سبزوار'
'پردیس علی بن مهرزیار(خوزستان)', 'دانشگاه فرهنگیان', 'خوزستان', 'اهواز'
'پردیس فاطمه الزهرا اصفهان', 'دانشگاه فرهنگیان', 'اصفهان', 'اصفهان'
'پردیس فاطمه الزهرا تبریز', 'دانشگاه فرهنگیان', 'آذربایجان شرقی', 'تبریز'
'پردیس فاطمه الزهرا(س) بندرعباس', 'دانشگاه فرهنگیان', 'هرمزگان', 'بندرعباس'
'پردیس فاطمه الزهرا(س) ساری', 'دانشگاه فرهنگیان', 'مازندران', 'ساری'
'پردیس فاطمه الزهرا(س)اهواز', 'دانشگاه فرهنگیان', 'خوزستان', 'اهواز'
'پردیس فاطمه الزهرا(س)یزد', 'دانشگاه فرهنگیان', 'یزد', 'یزد'
'پردیس کوثر-یاسوج', 'دانشگاه فرهنگیان', 'کهگیلویه و بویراحمد', 'بویراحمد'
'پردیس نسیبه تهران', 'دانشگاه فرهنگیان', 'تهران', 'تهران'
'پژوهشکده امام خمینی (س)و انقلاب اسلامی', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'تهران', 'تهران'
'پژوهشکده برق جهاد دانشگاهی', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'تهران', 'تهران'
'پژوهشکده بیمه', 'واحد های پژوهشی دستگاه اجرایی', 'تهران', 'تهران'
'پژوهشکده بیوتکنولوژی کشاورزی', 'واحد های پژوهشی دستگاه اجرایی', 'البرز', 'کرج'
'پژوهشکده پولی وبانکی', 'واحد های پژوهشی دستگاه اجرایی', 'تهران', 'تهران'
'پژوهشکده تحقیق در عملیات  بهین کارا پژوه', 'واحد های پژوهشی خصوصی', 'تهران', 'تهران'
'پژوهشکده توسعه تکنولو\u200dژی صنعتی - جهاد دانشگاهی', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'تهران', 'تهران'
'پژوهشکده توسعه صنایع شیمیایی - جهاد دانشگاهی کرج', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'البرز', 'کرج'
'پژوهشکده زلزله و سوانح طبیعی - جهاد دانشگاهی', 'واحد های پژوهشی دستگاه اجرایی', 'تهران', 'تهران'
'پژوهشکده علوم زمین', 'واحد های پژوهشی دستگاه اجرایی', 'تهران', 'تهران'
'پژوهشکده علوم وصنایع غذایی خراسان رضوی', 'واحد های پژوهشی دستگاه اجرایی', 'خراسان رضوی', 'مشهد'
'پژوهشکده فرهنگ و هنر اسلامی', 'واحد های پژوهشی دستگاه اجرایی', 'تهران', 'تهران'
'پژوهشکده فرهنگ و هنر معماری - جهاد دانشگاهی', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'تهران', 'تهران'
'پژوهشکده فناوری اطلاعات و ارتباطات جهاد دانشگاهی', 'واحد های پژوهشی خصوصی', 'تهران', 'تهران'
'پژوهشکده فناوری اطلاعات و ارتباطات- جهاد دانشگاهی', 'واحد پژوهشی نهادهای عمومی غیردولتی', 'تهران', 'تهران'
